0.0000 -0.5000  0.0
0.2926 -0.4904  0.0
0.5740 -0.4619  0.0
0.8334 -0.4157  0.0
1.0607 -0.3536  0.0
1.2472 -0.2778  0.0
1.3858 -0.1913  0.0
1.4712 -0.0975  0.0
1.5000  0.0000  0.0
1.4712  0.0975  0.0
1.3858  0.1913  0.0
1.2472  0.2778  0.0
1.0607  0.3536  0.0
0.8334  0.4157  0.0
0.5740  0.4619  0.0
0.2926  0.4904  0.0
0.0000  0.5000  0.0
