  2.85681E-01 -4.90741E-01
  2.87534E-01 -4.90630E-01
  2.89387E-01 -4.90519E-01
  2.91240E-01 -4.90407E-01
  2.93092E-01 -4.90294E-01
  2.94945E-01 -4.90180E-01
  2.96798E-01 -4.90065E-01
  2.98650E-01 -4.89949E-01
  3.00503E-01 -4.89832E-01
  3.02355E-01 -4.89714E-01
  3.04207E-01 -4.89596E-01
  3.06060E-01 -4.89477E-01
  3.07912E-01 -4.89356E-01
  3.09764E-01 -4.89235E-01
  3.11616E-01 -4.89113E-01
  3.13468E-01 -4.88990E-01
  3.15320E-01 -4.88866E-01
  3.17172E-01 -4.88741E-01
  3.19024E-01 -4.88615E-01
  3.20876E-01 -4.88488E-01
  3.22728E-01 -4.88360E-01
  3.24579E-01 -4.88231E-01
  3.26431E-01 -4.88102E-01
  3.28282E-01 -4.87971E-01
  3.30134E-01 -4.87839E-01
  3.31985E-01 -4.87707E-01
  3.33837E-01 -4.87573E-01
  3.35688E-01 -4.87439E-01
  3.37539E-01 -4.87303E-01
  3.39390E-01 -4.87167E-01
  3.41241E-01 -4.87030E-01
  3.43092E-01 -4.86891E-01
  3.44943E-01 -4.86752E-01
  3.46794E-01 -4.86612E-01
  3.48644E-01 -4.86470E-01
  3.50495E-01 -4.86328E-01
  3.52346E-01 -4.86185E-01
  3.54196E-01 -4.86040E-01
  3.56047E-01 -4.85895E-01
  3.57897E-01 -4.85749E-01
  3.59747E-01 -4.85602E-01
  3.61597E-01 -4.85453E-01
  3.63447E-01 -4.85304E-01
  3.65297E-01 -4.85153E-01
  3.67147E-01 -4.85002E-01
  3.68997E-01 -4.84850E-01
  3.70847E-01 -4.84696E-01
  3.70847E-01 -4.84696E-01
  3.72696E-01 -4.84542E-01
  3.74546E-01 -4.84386E-01
  3.76395E-01 -4.84230E-01
  3.78245E-01 -4.84072E-01
  3.80094E-01 -4.83913E-01
  3.81943E-01 -4.83754E-01
  3.83792E-01 -4.83593E-01
  3.85642E-01 -4.83432E-01
  3.87490E-01 -4.83269E-01
  3.89339E-01 -4.83105E-01
  3.91188E-01 -4.82940E-01
  3.93037E-01 -4.82775E-01
  3.94885E-01 -4.82608E-01
  3.96734E-01 -4.82440E-01
  3.98582E-01 -4.82271E-01
  4.00431E-01 -4.82102E-01
  4.02279E-01 -4.81931E-01
  4.04127E-01 -4.81759E-01
  4.05975E-01 -4.81586E-01
  4.07823E-01 -4.81413E-01
  4.09671E-01 -4.81238E-01
  4.11519E-01 -4.81062E-01
  4.13366E-01 -4.80885E-01
  4.15214E-01 -4.80708E-01
  4.17061E-01 -4.80529E-01
  4.18909E-01 -4.80349E-01
  4.20756E-01 -4.80169E-01
  4.22603E-01 -4.79987E-01
  4.24451E-01 -4.79804E-01
  4.26298E-01 -4.79621E-01
  4.28144E-01 -4.79436E-01
  4.29991E-01 -4.79251E-01
  4.31838E-01 -4.79064E-01
  4.33685E-01 -4.78876E-01
  4.35531E-01 -4.78688E-01
  4.37378E-01 -4.78499E-01
  4.39224E-01 -4.78308E-01
  4.41070E-01 -4.78117E-01
  4.42917E-01 -4.77924E-01
  4.44763E-01 -4.77731E-01
  4.46609E-01 -4.77537E-01
  4.48455E-01 -4.77342E-01
  4.50300E-01 -4.77146E-01
  4.52146E-01 -4.76949E-01
  4.53992E-01 -4.76750E-01
  4.55837E-01 -4.76551E-01
  4.57682E-01 -4.76352E-01
  4.59528E-01 -4.76151E-01
  4.61373E-01 -4.75949E-01
  4.63218E-01 -4.75746E-01
  4.65063E-01 -4.75542E-01
  4.66908E-01 -4.75338E-01
  4.68753E-01 -4.75132E-01
  4.70597E-01 -4.74926E-01
  4.72442E-01 -4.74718E-01
  4.74286E-01 -4.74510E-01
  4.76131E-01 -4.74301E-01
  4.77975E-01 -4.74091E-01
  4.79819E-01 -4.73880E-01
  4.81663E-01 -4.73667E-01
  4.83507E-01 -4.73455E-01
  4.85351E-01 -4.73241E-01
  4.87195E-01 -4.73026E-01
  4.89039E-01 -4.72810E-01
  4.90882E-01 -4.72594E-01
  4.92726E-01 -4.72376E-01
  4.94569E-01 -4.72158E-01
  4.96412E-01 -4.71939E-01
  4.98256E-01 -4.71718E-01
  5.00099E-01 -4.71497E-01
  5.01941E-01 -4.71275E-01
  5.03784E-01 -4.71052E-01
  5.05627E-01 -4.70829E-01
  5.07470E-01 -4.70604E-01
  5.09312E-01 -4.70378E-01
  5.11155E-01 -4.70152E-01
  5.12997E-01 -4.69925E-01
  5.14839E-01 -4.69696E-01
  5.16681E-01 -4.69467E-01
  5.18523E-01 -4.69237E-01
  5.20365E-01 -4.69006E-01
  5.22207E-01 -4.68775E-01
  5.24048E-01 -4.68542E-01
  5.25890E-01 -4.68309E-01
  5.27731E-01 -4.68074E-01
  5.29573E-01 -4.67839E-01
  5.31414E-01 -4.67603E-01
  5.33255E-01 -4.67366E-01
  5.35096E-01 -4.67128E-01
  5.36937E-01 -4.66890E-01
  5.38778E-01 -4.66650E-01
  5.40618E-01 -4.66410E-01
  5.42459E-01 -4.66169E-01
  5.44299E-01 -4.65926E-01
  5.46140E-01 -4.65684E-01
  5.47980E-01 -4.65440E-01
  5.49820E-01 -4.65195E-01
  5.51660E-01 -4.64950E-01
  5.53500E-01 -4.64703E-01
  5.55339E-01 -4.64456E-01
  5.55339E-01 -4.64456E-01
  5.57179E-01 -4.64208E-01
  5.59019E-01 -4.63959E-01
  5.60858E-01 -4.63710E-01
  5.62697E-01 -4.63459E-01
  5.64536E-01 -4.63208E-01
  5.66375E-01 -4.62956E-01
  5.68214E-01 -4.62703E-01
  5.70053E-01 -4.62449E-01
  5.71892E-01 -4.62194E-01
  5.73730E-01 -4.61938E-01
  5.75569E-01 -4.61682E-01
  5.77407E-01 -4.61425E-01
  5.79245E-01 -4.61166E-01
  5.81083E-01 -4.60907E-01
  5.82921E-01 -4.60647E-01
  5.84759E-01 -4.60386E-01
  5.86597E-01 -4.60125E-01
  5.88434E-01 -4.59862E-01
  5.90272E-01 -4.59599E-01
  5.92109E-01 -4.59334E-01
  5.93946E-01 -4.59069E-01
  5.95783E-01 -4.58803E-01
  5.97620E-01 -4.58536E-01
  5.99457E-01 -4.58268E-01
  6.01294E-01 -4.57999E-01
  6.03130E-01 -4.57729E-01
  6.04966E-01 -4.57459E-01
  6.06803E-01 -4.57187E-01
  6.08639E-01 -4.56915E-01
  6.10475E-01 -4.56642E-01
  6.12310E-01 -4.56367E-01
  6.14146E-01 -4.56092E-01
  6.15982E-01 -4.55816E-01
  6.17817E-01 -4.55539E-01
  6.19652E-01 -4.55261E-01
  6.21487E-01 -4.54982E-01
  6.23322E-01 -4.54703E-01
  6.25157E-01 -4.54422E-01
  6.26992E-01 -4.54140E-01
  6.28827E-01 -4.53858E-01
  6.30661E-01 -4.53574E-01
  6.32495E-01 -4.53290E-01
  6.34329E-01 -4.53005E-01
  6.36163E-01 -4.52718E-01
  6.37997E-01 -4.52431E-01
  6.39831E-01 -4.52143E-01
  6.41664E-01 -4.51854E-01
  6.43497E-01 -4.51564E-01
  6.45331E-01 -4.51273E-01
  6.47164E-01 -4.50981E-01
  6.48997E-01 -4.50688E-01
  6.50829E-01 -4.50394E-01
  6.52662E-01 -4.50099E-01
  6.54494E-01 -4.49803E-01
  6.56327E-01 -4.49506E-01
  6.58159E-01 -4.49208E-01
  6.59991E-01 -4.48910E-01
  6.61822E-01 -4.48610E-01
  6.63654E-01 -4.48309E-01
  6.65485E-01 -4.48008E-01
  6.67317E-01 -4.47705E-01
  6.69148E-01 -4.47401E-01
  6.70979E-01 -4.47097E-01
  6.72810E-01 -4.46791E-01
  6.74640E-01 -4.46484E-01
  6.76471E-01 -4.46177E-01
  6.78301E-01 -4.45868E-01
  6.80131E-01 -4.45558E-01
  6.81961E-01 -4.45248E-01
  6.83791E-01 -4.44936E-01
  6.85621E-01 -4.44623E-01
  6.87450E-01 -4.44310E-01
  6.89279E-01 -4.43995E-01
  6.91108E-01 -4.43679E-01
  6.92937E-01 -4.43363E-01
  6.94766E-01 -4.43045E-01
  6.96595E-01 -4.42726E-01
  6.98423E-01 -4.42406E-01
  7.00251E-01 -4.42086E-01
  7.02079E-01 -4.41764E-01
  7.03907E-01 -4.41441E-01
  7.05735E-01 -4.41117E-01
  7.07563E-01 -4.40792E-01
  7.09390E-01 -4.40466E-01
  7.11217E-01 -4.40139E-01
  7.13044E-01 -4.39811E-01
  7.14871E-01 -4.39482E-01
  7.16697E-01 -4.39152E-01
  7.18524E-01 -4.38821E-01
  7.20350E-01 -4.38488E-01
  7.22176E-01 -4.38155E-01
  7.24002E-01 -4.37821E-01
  7.25828E-01 -4.37485E-01
  7.27653E-01 -4.37149E-01
  7.29478E-01 -4.36811E-01
  7.31303E-01 -4.36473E-01
  7.33128E-01 -4.36133E-01
  7.34953E-01 -4.35792E-01
  7.36778E-01 -4.35450E-01
  7.38602E-01 -4.35107E-01
  7.38602E-01 -4.35107E-01
  7.40426E-01 -4.34763E-01
  7.42250E-01 -4.34418E-01
  7.44073E-01 -4.34072E-01
  7.45897E-01 -4.33725E-01
  7.47720E-01 -4.33377E-01
  7.49543E-01 -4.33027E-01
  7.51366E-01 -4.32677E-01
  7.53188E-01 -4.32325E-01
  7.55011E-01 -4.31972E-01
  7.56833E-01 -4.31619E-01
  7.58655E-01 -4.31264E-01
  7.60477E-01 -4.30908E-01
  7.62298E-01 -4.30551E-01
  7.64119E-01 -4.30192E-01
  7.65941E-01 -4.29833E-01
  7.67762E-01 -4.29473E-01
  7.69582E-01 -4.29111E-01
  7.71403E-01 -4.28748E-01
  7.73223E-01 -4.28385E-01
  7.75043E-01 -4.28020E-01
  7.76863E-01 -4.27654E-01
  7.78682E-01 -4.27286E-01
  7.80502E-01 -4.26918E-01
  7.82321E-01 -4.26549E-01
  7.84140E-01 -4.26178E-01
  7.85958E-01 -4.25807E-01
  7.87777E-01 -4.25434E-01
  7.89595E-01 -4.25060E-01
  7.91413E-01 -4.24685E-01
  7.93231E-01 -4.24308E-01
